theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
-1.2144222E+00,-1.4818963E+00,-1.0214727E+00,-9.5049217E-01,5.8560376E-01,4.6698637E-01,9.8812527E-01,-1.9447805E-01,9.9965914E-01
1.3377435E-01,3.1582991E-01,9.1242501E-01,7.6799276E-02,-3.6738683E-01,9.414215E-01,9.6262937E-01,-1.3362689E+00,3.1986581E-01
-1.0347628E+00,-1.1382593E+00,1.0133858E+00,-4.2914247E-01,-1.4409594E+00,1.4105155E+00,-2.9038805E-01,5.743294E-01,5.7860039E-01
5.9832223E-01,-1.5657673E+00,1.4017879E+00,4.9931632E-01,3.3279626E-01,7.610235E-02,1.4829494E+00,-1.36007E+00,4.0879031E-01
-2.3637296E-01,1.2704738E+00,1.0460436E+00,8.1545623E-01,1.2717798E+00,4.2397843E-01,-1.4658011E+00,-4.6801251E-01,8.2587405E-01
1.3942935E+00,-5.5189607E-01,5.0281534E-01,-1.3959594E+00,-5.9357594E-01,6.7341565E-01,6.4966321E-01,6.6171761E-01,7.8783674E-01
7.5079361E-01,1.4058699E+00,-6.6838228E-02,-4.7503469E-01,1.4675011E+00,-1.061542E+00,-1.2865541E+00,2.4981062E-01,5.9311271E-01
-1.1895644E+00,5.3770902E-01,1.3400774E+00,-1.1210252E+00,-3.5320273E-01,-2.3230613E-01,4.6735305E-01,1.3992382E+00,6.7585509E-01
8.6285472E-02,-1.086584E+00,6.0334217E-01,-9.3895248E-01,1.3318778E+00,6.3059554E-01,8.2100937E-01,-9.6617331E-01,6.5188812E-01
-1.215876E+00,-1.400151E-01,-6.8925945E-01,-7.5445831E-01,1.022E+00,-1.3144555E+00,8.295103E-01,4.1763221E-01,1.2636813E+00
8.3144658E-01,-1.8089131E-01,-1.3315075E+00,-7.1279631E-01,-1.475412E+00,-3.7328202E-01,-8.0856115E-01,8.2661243E-01,7.909353E-01
3.1852673E-01,8.2138279E-01,-1.0823946E+00,-1.0747609E+00,-6.5939702E-01,9.6006435E-03,1.0426098E+00,7.5235394E-01,6.5432322E-01
2.0483572E-01,8.2242087E-01,1.1574865E+00,6.5155637E-01,1.0531662E+00,1.1367896E+00,-6.6084978E-01,-9.7800154E-02,5.9302315E-01
-5.1159798E-01,-5.8008616E-01,1.1337597E+00,-8.8415126E-01,8.3215161E-01,-1.144384E+00,-1.3722646E+00,-6.7423809E-01,6.676361E-01
1.1185581E-01,-1.1460346E+00,1.3403771E+00,-1.9690375E-01,-3.9838073E-01,-8.3192185E-01,-1.2187362E+00,-1.9487516E-01,7.4214911E-01
1.2881168E+00,-2.9839005E-01,-6.432896E-01,-1.2642481E+00,-8.5096317E-01,1.11839E+00,-1.157893E-01,1.4143945E+00,6.1311972E-01
6.638492E-01,-1.0597158E+00,-1.5479372E+00,1.5157028E+00,1.5334282E+00,6.3228444E-01,-1.4249561E+00,-7.025405E-01,1.3692629E+00
1.5180007E+00,-9.5489355E-01,-6.509766E-01,-7.570371E-01,-1.2976872E+00,-1.2032846E+00,-8.7695889E-01,-1.4929234E+00,5.5223104E-01
1.6301771E-01,1.5010178E+00,1.2035028E+00,-7.2313755E-02,-1.2925061E+00,-1.1723288E+00,1.3046303E+00,3.3714598E-01,3.9192816E-01
3.6989964E-01,6.1675982E-01,-1.4438136E+00,4.1908505E-01,9.6375515E-01,7.3960537E-01,-1.3945724E+00,-1.0206888E+00,1.1100496E+00
-3.0863003E-01,-1.3734529E+00,-5.1380395E-01,1.1172912E-01,-2.1893777E-01,-7.3464781E-01,8.4436263E-01,1.5212382E+00,9.6595745E-01
-3.7549452E-01,7.9956297E-01,7.3519274E-01,-8.411157E-01,-8.8211497E-01,-7.6661504E-01,6.2870384E-01,1.1702382E+00,5.9200684E-01
5.2318003E-01,-1.4784658E+00,5.0044545E-01,5.3530965E-01,-5.3064774E-01,-8.2742292E-01,1.4493954E+00,-1.3178276E+00,3.2116001E-01
-2.310908E-01,1.4233623E+00,9.4321134E-01,-5.7209079E-01,3.850501E-01,1.3336749E+00,7.8607847E-02,-5.0027432E-01,4.7187809E-01
-9.3463416E-01,-7.777308E-01,7.6541184E-02,1.2852749E+00,-1.4391178E-01,-1.8977567E-01,-1.4484244E+00,-1.2086104E+00,1.0085917E+00
-4.3300149E-01,8.4554677E-01,1.5162839E+00,2.4347517E-02,3.0098325E-01,-8.4322587E-01,5.3253703E-01,4.2271821E-01,7.6742269E-01
-1.5274272E+00,-1.4606526E+00,-4.1550786E-01,8.0168161E-01,6.6136864E-01,-3.7277532E-01,-4.7533034E-02,1.4838901E+00,1.1351762E+00
-1.5159704E+00,-7.8256275E-01,3.1984606E-01,-4.2802057E-01,6.6785158E-01,-8.9898498E-01,-9.2316916E-01,-1.3633176E+00,9.4972395E-01
-5.9732361E-01,1.316304E+00,3.8776051E-01,5.0553659E-01,-3.2906132E-01,-1.3214187E+00,6.2200622E-01,1.4980844E+00,8.1367386E-01
1.3122171E+00,2.6658457E-02,1.4277464E+00,-1.4545811E+00,-1.330528E+00,-1.1662891E+00,-1.1617498E+00,-1.5606506E+00,4.0830269E-01
4.5301913E-01,-1.1990626E+00,6.4916942E-01,7.3010968E-01,-3.2714374E-01,-1.4238174E+00,-5.3068624E-01,-6.9839377E-01,8.3044866E-01
-1.3280694E+00,6.7184606E-01,-1.6086295E-01,-1.0755933E-01,-5.1761616E-01,-5.8764086E-01,-2.6213587E-01,-9.1396E-01,8.7050788E-01
1.539505E-01,8.3274731E-01,1.2877527E+00,-1.3339199E+00,-5.0473378E-01,6.8736195E-01,-1.2047004E+00,1.462294E+00,3.720332E-01
-1.2262539E+00,1.8877528E-01,8.2719069E-01,-7.8714594E-01,-7.6045714E-01,8.5615425E-01,1.6498114E-01,9.5409726E-02,6.9656018E-01
-8.0200142E-01,-2.6244265E-01,1.0465035E+00,-3.1520723E-01,-1.0041701E+00,8.9019848E-01,-1.1883147E+00,1.3390087E+00,6.4902196E-01
1.3362824E+00,-7.7587328E-02,-1.1926119E+00,-9.6271447E-01,-4.519639E-01,1.3016489E+00,-9.0050424E-01,1.4912378E+00,7.0250795E-01
-3.4756106E-01,-2.4927732E-01,-8.6721601E-01,-1.1399023E+00,2.1377425E-01,-1.2385736E+00,1.4185987E+00,-3.9319219E-01,1.1641846E+00
-1.2379642E+00,1.2806915E+00,-1.4512072E+00,-9.0556193E-01,-1.0781893E+00,-5.1349109E-01,8.4223521E-01,1.5298325E+00,6.5453696E-01
3.0429345E-01,1.5313555E+00,8.8631165E-01,1.2370846E+00,-4.2182432E-01,-2.8980943E-01,-5.6928955E-01,1.1012522E+00,8.082408E-01
-2.5278676E-01,1.5646152E+00,-1.192474E+00,6.2119192E-01,9.7324615E-01,-1.3584452E+00,1.2416932E+00,-1.5180352E+00,9.8936315E-01
-1.1538647E+00,1.3569257E+00,1.4508467E+00,8.6013084E-01,-9.2497595E-01,-1.4349932E+00,-4.6202997E-01,-7.433755E-01,7.1034139E-01
4.7702419E-02,1.0290169E+00,-6.622642E-01,-1.3903124E+00,-1.4704064E+00,7.6267504E-02,6.7938602E-01,2.0202312E-01,5.2369902E-01
6.2843748E-01,2.1925916E-01,-1.1645929E-02,1.8613991E-01,-1.352206E+00,5.8140382E-02,-1.2484151E+00,-6.5905933E-01,6.9634901E-01
1.1418814E-01,4.5655845E-04,-9.5438018E-01,-5.7287254E-01,-2.455245E-01,1.3009176E-01,5.8526317E-01,4.4550831E-01,9.3894196E-01
-3.530141E-01,1.3901925E+00,7.043288E-01,7.1267871E-01,1.5224981E+00,-9.63069E-02,1.9148998E-01,1.2427976E+00,8.5111713E-01
1.3606161E+00,9.4077232E-01,1.3296032E-01,-9.0168634E-01,3.5278099E-01,-7.0984905E-01,1.3811825E+00,-7.5107815E-01,8.8927699E-01
2.2239788E-01,-7.5427936E-02,9.9169107E-01,4.0056336E-01,1.0048345E+00,1.3358844E+00,3.0548904E-01,-4.5118873E-01,2.5816714E-01
-6.5402859E-01,1.4861199E+00,1.2027681E+00,-1.6458981E-01,-9.4861702E-01,-7.54054E-01,9.9182024E-01,6.7560482E-01,5.2858221E-01
1.7410041E-01,1.5557351E+00,-1.2250933E+00,1.4822717E+00,1.7638538E-01,-2.0079942E-01,2.322063E-01,1.1744273E+00,8.1072251E-01
1.2828996E+00,-2.35421E-01,-1.4495626E-01,-2.8889057E-01,-1.1543423E+00,-7.6528534E-01,8.3313762E-01,-2.6915395E-02,5.1325678E-01
9.4337504E-01,-1.4556166E+00,-1.5455733E+00,1.5184694E+00,1.4452304E+00,-4.7032195E-01,4.6559499E-01,2.2295693E-02,1.4117899E+00
-3.1385955E-01,-9.665875E-01,1.379144E+00,-1.3838779E+00,-8.0749964E-01,-4.5387972E-01,-4.5230312E-01,8.7418592E-01,5.8504946E-01
-3.0331309E-01,-2.6057458E-01,6.0289305E-01,1.5166124E+00,3.3794049E-02,-5.6948532E-01,7.957385E-01,-7.8612106E-01,1.1625889E-01
1.0218556E+00,-9.6880645E-02,1.1871055E+00,-1.178041E+00,-6.5168646E-01,1.092969E+00,2.1708531E-01,1.2021013E+00,4.4683396E-01
-7.5925465E-01,-9.279994E-01,-5.7328065E-01,-1.0178907E+00,-1.3024187E+00,6.3788908E-01,1.1637544E+00,1.3371386E-01,1.1485744E+00
3.5643957E-01,1.1216044E+00,1.3673035E-01,1.4238842E+00,8.6594561E-01,-1.2540342E+00,-3.3566706E-01,1.0900235E+00,7.9353346E-01
-3.3734429E-01,1.2486412E+00,1.522693E+00,-1.4308793E+00,-1.0508171E+00,3.9163999E-01,7.4412262E-01,1.39871E+00,4.4803537E-01
8.2928107E-01,7.3966409E-02,4.8746588E-01,1.0290259E-01,9.5081783E-01,6.567502E-01,-2.1140746E-01,-4.1889754E-01,7.4126495E-01
-1.5196207E+00,-9.1726036E-01,-4.3461854E-01,-1.5337898E+00,-8.8661371E-01,-1.5559669E+00,1.6039356E-02,-1.0175084E-01,6.5197975E-01
8.8352735E-01,-5.9976935E-01,-4.3092085E-01,1.5039335E+00,-7.4261332E-01,-5.1832202E-01,-6.0351927E-01,-1.0999286E+00,5.7171131E-01
-8.6427013E-01,1.0474171E+00,-1.1156608E+00,-6.4473156E-01,4.4559255E-01,1.982327E-01,8.5429332E-01,-1.3691083E+00,6.6272555E-01
9.364244E-01,-1.5466401E+00,1.2557381E+00,-6.5029671E-01,-4.8286373E-01,-1.5328323E+00,1.0293793E+00,1.5625087E+00,5.4234602E-01
-8.9430969E-01,-8.4224538E-01,-2.9629867E-02,6.4038605E-02,-7.5691024E-01,-1.2528892E+00,2.7101389E-02,5.1084981E-01,9.4211006E-01
-1.283781E+00,3.9835889E-01,1.5240497E+00,-1.2694497E+00,-1.0817234E+00,7.8597023E-01,-3.7888167E-02,-1.2002677E-01,4.6501514E-01
-4.9090909E-02,4.8397366E-01,1.2979314E+00,-1.0859357E+00,-1.2927999E-01,-5.9545555E-01,9.568811E-01,-3.8742569E-01,7.0193342E-01
1.1679658E+00,5.6193293E-01,-8.8613054E-01,1.3326021E+00,1.1733846E+00,1.2927025E+00,4.8785371E-01,1.0580464E+00,8.0823459E-01
1.3306435E+00,7.7920163E-01,1.0948584E+00,6.2868548E-01,1.29765E+00,-8.0325364E-01,-1.9954801E-01,1.1720856E+00,6.1402545E-01
-8.7289102E-01,-1.2580559E+00,9.7693055E-01,1.140776E+00,6.6744864E-01,-8.6024512E-01,1.4175963E+00,1.4568078E+00,6.0238604E-01
5.5838936E-01,-1.2269754E+00,1.3085015E+00,-1.1716607E-01,-8.1814288E-01,-5.3042012E-01,-2.9837182E-01,-1.0040862E+00,5.6569769E-01
9.1274012E-01,-3.6167609E-01,8.3563076E-01,5.6846491E-01,2.2364751E-01,1.0690145E+00,-7.5323556E-01,9.5941883E-01,5.8790329E-01
2.6321807E-02,2.9167897E-01,1.5270716E+00,6.06503E-01,1.4989549E+00,1.5766535E-01,9.8827326E-01,-8.428917E-01,2.4611786E-01
-5.7394769E-01,1.3639113E+00,-1.3196255E+00,-9.7230481E-01,5.0328606E-01,1.5189336E+00,3.0828436E-01,-1.0395165E+00,5.5602382E-01
1.4921691E+00,-9.4473588E-01,6.9837171E-01,1.0381058E+00,1.5613713E+00,1.3570511E-01,8.4890601E-01,-7.5633231E-01,2.6790146E-01
-4.488785E-01,-5.6660593E-01,5.431103E-01,-9.6142786E-01,2.4370949E-01,-5.6562191E-04,-1.5505937E+00,-7.9317976E-01,8.0980981E-01
-1.3369659E+00,-7.785324E-01,-1.4134691E+00,-1.5070929E+00,-6.1147385E-01,-8.1629564E-02,-1.3170613E+00,-1.1946101E+00,9.0076336E-01
1.4270815E+00,-6.0600259E-02,5.4838219E-01,9.5061848E-01,-8.9142488E-01,9.2790464E-01,-1.8682789E-01,1.0700162E-01,1.975594E-01
-1.1013576E+00,-6.3252774E-01,-7.7333291E-01,-1.09538E+00,7.7332289E-02,4.2734825E-01,-1.5652481E+00,1.3851968E+00,7.8460609E-01
-2.5296087E-01,2.5579393E-01,-6.3748447E-01,-3.1901209E-01,-8.9557531E-01,7.6126503E-01,5.7220765E-01,-1.3401049E+00,7.0234061E-01
-9.3845151E-01,1.4299133E+00,-1.3705211E+00,1.0625273E+00,-5.6388605E-01,-1.1255994E+00,6.7887869E-01,-1.0652139E+00,5.128562E-01
1.3821175E+00,-6.3131132E-01,-1.9134557E-01,1.0829801E+00,9.5222998E-01,7.2155378E-01,-3.5042656E-01,8.8607939E-01,9.8549937E-01
3.1237731E-01,-1.2910199E+00,1.0459493E+00,-7.4069564E-01,8.5629923E-01,6.0667025E-01,8.6701789E-01,1.1870652E+00,5.3097524E-01
5.241645E-01,8.0906807E-01,-1.0822272E+00,1.2601271E+00,1.8527747E-01,-1.302811E+00,1.2630204E+00,-1.2509548E+00,7.2867944E-01
6.0687159E-01,1.193987E+00,8.2835722E-01,1.4805228E+00,6.4008712E-01,5.5699035E-01,-1.5757168E-01,-1.2597604E+00,3.4817308E-01
-1.0605568E+00,-1.1548492E+00,-1.3387606E+00,-1.4083114E+00,1.1309585E+00,-6.0928084E-01,5.5315128E-02,1.5418871E+00,1.1302084E+00
6.1866293E-01,-7.9102218E-01,-4.6292876E-01,-7.3007501E-01,1.3841063E+00,1.4090369E+00,-2.3007402E-01,-5.0193498E-01,8.6262796E-01
-8.0383209E-01,5.1034811E-01,1.2813768E+00,6.9015456E-01,-8.1907587E-01,3.569221E-01,4.4655925E-01,-8.4490286E-01,2.8257773E-01
-1.1574681E+00,8.728194E-01,4.814873E-01,6.6755688E-01,2.508126E-01,1.489309E+00,5.6486338E-02,-2.8355997E-01,1.4220235E-01
-8.2489452E-01,1.3796321E+00,-3.8568006E-01,1.001118E+00,-6.1000875E-01,-1.3933852E+00,6.0490917E-01,3.6506528E-03,7.9831385E-01
-1.5381433E-01,-6.1827046E-01,-1.0191271E+00,-5.8053647E-01,-1.4001686E+00,-1.1933113E+00,5.1457357E-01,-1.4753311E+00,5.6390482E-01
3.73293E-01,1.1168197E+00,-5.0646159E-01,7.1041467E-01,1.0373988E+00,-5.6237683E-02,-3.6654789E-01,7.0067208E-01,1.0614785E+00
1.7492677E-01,-6.2805011E-01,-1.5254771E+00,-1.2542425E+00,-2.7810661E-01,4.3264464E-01,9.2728349E-02,1.5064633E+00,9.8183223E-01
-5.3643116E-01,1.1306364E-01,-1.5611485E-01,3.2768434E-02,5.520722E-01,-1.3284777E+00,2.5540771E-01,1.0332215E+00,7.8724189E-01
5.7243531E-01,-4.0290135E-01,-5.9239578E-01,9.6035323E-01,1.5543629E+00,-4.2568595E-01,1.2218887E+00,-1.3700833E+00,5.2474954E-01
1.3636053E+00,-1.4308034E+00,-6.886835E-01,-8.4633007E-01,-1.3071508E+00,-1.0973365E+00,-3.0720676E-01,8.8478151E-01,9.2324773E-01
1.9516258E-01,1.3791291E+00,-1.0762796E+00,8.6199386E-01,-1.2614512E-01,1.3558442E+00,1.5543308E+00,1.3648847E+00,7.5307792E-01
2.746726E-01,3.5252093E-01,2.5966857E-01,-1.4945301E+00,4.5396447E-01,-1.4392286E+00,1.2948252E+00,-2.9240733E-01,9.9507086E-01
1.4227082E+00,-2.2440162E-01,5.7738571E-01,-1.5340837E+00,-1.1477425E+00,1.1476054E+00,3.1419188E-01,-1.0390477E+00,6.6351595E-01
7.9439547E-01,1.5347409E+00,-2.5815977E-01,-2.9459617E-01,-7.2978544E-01,1.5673302E+00,-3.9428507E-01,8.3804513E-01,6.7141579E-01
-3.6410398E-01,-1.2276425E+00,-3.5178157E-01,-1.2784313E-01,-7.2610474E-01,-1.3654238E-01,-1.130292E+00,1.2646224E+00,8.5362482E-01
3.2681893E-01,9.9245949E-01,8.4483492E-02,1.8993459E-01,1.4450194E+00,-1.5051418E+00,3.9314706E-01,-1.5075482E+00,9.662128E-01
1.3418141E+00,1.5512268E+00,-8.5828487E-02,3.7252314E-01,-1.2121281E+00,-8.1486648E-01,8.5329219E-01,-4.1743318E-01,3.3100386E-01
1.5181723E+00,-6.0843316E-01,-5.2835692E-01,-1.9777497E-01,9.914021E-01,-1.2585966E+00,-8.868121E-02,-6.2313238E-01,9.1024049E-01
-9.2989031E-02,-5.2082067E-02,1.1877253E+00,-1.9886115E-01,-5.1226318E-01,-8.9011745E-01,-1.3501732E+00,1.0840298E+00,5.6443022E-01
-1.4950934E+00,1.1610494E+00,4.1956521E-01,3.9521663E-01,1.4982253E+00,6.0190511E-02,-6.3663057E-01,1.1925802E+00,8.4804323E-01
1.5644445E+00,1.3256091E+00,-1.2429432E+00,1.079056E+00,8.0734876E-01,2.9090814E-02,4.1454682E-01,3.3431165E-01,1.0978955E+00
-1.5123343E+00,-6.6314798E-01,1.4441973E+00,-7.2047154E-01,5.7199111E-01,-1.1591376E+00,-7.6401883E-01,-1.5333693E+00,6.6115545E-01
8.239873E-01,8.4258555E-01,6.787762E-01,-1.2671091E+00,1.8113826E-01,-6.1023495E-01,-1.1753662E+00,-8.5412055E-01,5.4650083E-01
6.1420701E-01,-9.643906E-01,1.068607E+00,5.5459975E-01,1.874531E-01,1.0811864E+00,-4.5178306E-02,-1.2672652E+00,2.4267573E-01
-2.9625138E-01,-1.0363034E+00,-4.0815306E-01,5.2613076E-02,-4.9321426E-01,5.2836832E-01,9.5362527E-01,1.0715265E+00,7.5483852E-01
3.2737823E-01,-1.6124352E-01,1.4098344E+00,1.4804258E+00,1.2109425E+00,-9.9611676E-01,-8.2572411E-01,1.5374979E+00,4.2746271E-01
1.317239E+00,1.174635E+00,1.1945936E+00,1.0319485E-01,1.073367E+00,-1.8714077E-01,-1.5303895E+00,1.1268741E+00,4.2871294E-01
3.2710767E-02,3.2148199E-01,-3.8414926E-01,2.3666117E-01,1.05471E+00,-5.4061473E-01,-1.0369687E+00,-1.2883193E+00,9.9177009E-01
-8.8521371E-03,-3.9157017E-01,-4.2370595E-01,3.0797703E-01,-1.4960046E+00,-6.2588126E-01,1.223872E+00,-9.2518308E-01,4.0886652E-01
-1.1230127E+00,5.1682451E-01,7.6459094E-01,-1.1748184E+00,-1.1832886E+00,-1.1340522E+00,-1.5317227E+00,1.3315665E+00,5.8287334E-01
2.1421126E-01,-2.3421985E-01,1.3659051E+00,-2.6276345E-01,-1.2507389E+00,2.7617419E-02,-1.4538659E+00,-1.0671757E+00,5.1109516E-01
-1.6568746E-02,-1.1743049E-01,1.1487298E+00,8.1390599E-01,-7.7229742E-01,-7.8975456E-01,1.8430499E-01,-6.7010542E-01,3.9653783E-01
1.1308302E+00,-7.3404126E-01,-1.5261947E+00,8.2361949E-01,1.0580571E+00,-1.7600982E-01,3.6419426E-03,1.4780462E-01,1.2268333E+00
-7.7263934E-01,2.9047124E-03,3.4958801E-01,7.1553942E-01,1.3514497E+00,1.1832486E+00,1.519869E+00,-8.4754691E-01,6.8813263E-01
-1.546984E+00,-1.4459819E+00,7.4740262E-01,5.4400952E-02,1.001566E-01,5.7810512E-01,1.4778129E-01,-7.398661E-01,7.8082705E-01
-3.387145E-01,7.4265503E-01,1.5083274E+00,1.1333246E-01,-5.6167009E-01,-7.3337442E-01,-1.2395663E+00,-5.0575093E-01,7.5160606E-01
-2.0873959E-01,2.5553787E-01,9.4702626E-01,9.7348955E-01,4.9670113E-01,-1.3558779E+00,-1.4891176E+00,9.9381988E-01,5.7942194E-01
8.7267532E-01,2.6787415E-01,1.3619541E+00,2.4334167E-02,8.4413389E-01,8.7386909E-01,1.4695032E+00,-7.1739948E-01,3.6959094E-01
-1.0420413E+00,2.5855221E-01,7.1915451E-01,5.7729824E-01,-7.4217304E-02,1.7217586E-01,-1.2609118E+00,9.9483049E-02,9.1238584E-01
7.9114984E-01,6.6440034E-01,1.122983E+00,1.4134095E+00,-1.5793655E-01,3.5287866E-01,1.0392745E+00,6.8430612E-01,2.8433058E-01
-1.5064069E+00,1.356204E+00,-7.1382447E-01,-1.5496002E+00,2.0619088E-01,-4.9533698E-01,-1.6839055E-01,-2.3781427E-01,9.5463754E-01
-8.5947994E-02,1.4660475E+00,4.9454614E-01,-3.2707582E-01,2.7339515E-01,9.187422E-02,4.3498642E-01,-8.3859447E-01,7.6376323E-01
6.0467754E-01,3.4941154E-01,-8.1713274E-01,6.2389675E-01,-1.1977776E+00,-1.5335696E+00,3.3067028E-01,-1.0725834E+00,5.5228594E-01
-2.3683366E-01,9.2303359E-01,1.4930672E+00,-8.0353027E-01,2.7827327E-01,-1.0784506E+00,9.7931081E-02,-4.5056836E-01,7.9124953E-01
-6.5419516E-02,2.4106007E-01,-1.061368E+00,7.7356229E-01,-8.9263455E-01,1.4703707E+00,-2.6686818E-01,-1.4641676E+00,7.503304E-01
5.1622405E-02,-1.1578923E+00,-4.4877655E-01,1.3510027E+00,-1.403878E+00,7.5173587E-01,9.407692E-01,-1.697693E-01,5.9026815E-01
5.3818885E-01,1.4706095E+00,3.76496E-01,-1.1288787E+00,1.5255389E+00,-1.0609446E+00,-1.2784798E-01,-7.4647634E-01,8.8026224E-01
6.948287E-01,-1.5171852E+00,6.0058472E-01,-9.8586284E-01,1.1953202E+00,3.8388744E-01,1.0832946E-01,1.4931709E+00,6.4766612E-01
6.8613948E-01,9.7643786E-01,9.0243641E-02,-6.3711919E-01,-7.3915678E-01,-8.3508406E-01,-1.4304961E+00,6.8108224E-01,6.2381411E-01
-8.4039125E-01,-6.8886122E-01,-6.6437249E-01,-1.5144387E+00,-1.1505685E+00,1.3781512E+00,2.6069535E-01,-1.0143571E+00,1.1580694E+00
1.4474895E-01,-9.2167071E-01,-8.8816085E-01,1.2653224E-02,-1.1024907E+00,-3.7477418E-01,-1.0150088E+00,1.1241112E+00,1.1046587E+00
1.2028802E+00,6.7375381E-01,1.528943E+00,-9.6556582E-01,-4.4798674E-01,6.3578292E-02,-4.0419609E-01,-6.0092005E-01,4.4756969E-01
6.5819278E-01,1.4803835E+00,-1.2827369E+00,1.202937E+00,1.0844205E+00,4.1884721E-01,-1.2002933E+00,5.5702439E-01,9.5069875E-01
6.9831197E-01,-6.077459E-01,-1.3505689E+00,-1.5284305E+00,1.4763089E+00,-7.4410022E-01,-1.1636913E+00,-3.7258135E-02,5.6546751E-01
-4.6091063E-01,-1.0675527E+00,-1.0040544E+00,4.7114805E-01,2.5442844E-02,5.8788765E-01,1.3969763E+00,-1.0205416E+00,7.6592371E-01
6.4245565E-01,-7.2212378E-01,1.4942656E+00,-1.3697292E+00,3.6127423E-01,3.1889227E-01,-1.2825124E+00,8.5273097E-01,5.5082203E-01
9.8091955E-02,-7.6190179E-01,2.299794E-01,5.5173872E-01,-7.6259054E-01,6.5343873E-02,-7.1934418E-01,-9.6192466E-02,8.4303817E-01
-7.0464857E-01,-1.5177027E-01,1.1048521E+00,-9.0878507E-01,8.3876885E-01,-1.3229561E+00,-1.1691783E+00,1.2134405E+00,3.6888687E-01
7.7579326E-01,1.702795E-01,-7.0506236E-01,4.7281088E-01,8.6179264E-01,1.2700757E+00,2.824576E-01,-9.2479966E-01,3.1151034E-01
1.1478621E+00,-1.0339489E-01,1.0442173E-01,1.4446188E+00,1.4067016E+00,-9.599626E-01,3.1839364E-01,1.4925557E+00,7.9870894E-01
-4.0152791E-01,-4.5718019E-01,-1.1343537E+00,1.4796243E+00,-1.1923454E+00,1.1285344E+00,1.109602E+00,-2.3451044E-01,1.0319517E+00
-3.385924E-01,5.0812621E-01,1.2428021E+00,-8.0238667E-01,4.7049912E-01,1.482706E+00,5.8709135E-01,1.2818144E+00,4.8436933E-01
-1.2981562E+00,1.2283273E+00,-6.751035E-01,1.1444855E+00,2.9000146E-01,7.2657973E-01,-4.9819968E-01,1.5542213E+00,9.507106E-01
2.490295E-01,1.0910774E+00,9.6807401E-01,-6.0483908E-01,1.4442506E+00,2.5491118E-01,-8.9765176E-01,-5.4494147E-01,8.725163E-01
8.3731287E-01,2.6184377E-01,1.1151799E-01,6.6337767E-01,-1.5662173E+00,-8.4013846E-01,-9.0513622E-01,-1.0886411E+00,6.1065876E-01
1.5239609E+00,-5.6304598E-01,-1.2480308E+00,-1.2387938E-01,-9.0145297E-03,1.251811E+00,-1.0328978E+00,-1.5501687E-01,9.7770841E-01
-1.9488433E-01,-6.3671812E-01,7.608817E-01,8.3523856E-01,-7.1075389E-01,-5.9244157E-02,5.2756777E-01,-9.8820186E-01,2.4410835E-01
1.2601832E+00,-1.0569272E+00,-1.2849658E+00,1.2185343E+00,-1.3054105E+00,1.6832417E-01,1.2570317E+00,8.9169707E-01,5.3916883E-01
-7.1827119E-01,-1.210147E+00,-1.1117276E+00,-1.3622601E-01,8.4926807E-01,-1.5506089E+00,-2.7885083E-01,1.3557077E+00,7.3839826E-01
1.1567562E+00,-2.6969972E-01,1.3877829E+00,6.7055643E-01,1.393014E+00,1.5681108E+00,6.1031144E-01,-5.9275875E-01,4.033455E-01
1.4253075E+00,4.7492737E-01,1.2834498E+00,1.1490669E+00,1.2381176E+00,4.1763796E-01,2.0430951E-01,-5.0604101E-01,5.1665614E-01
4.9948691E-01,-6.8269653E-01,7.6532621E-01,9.9765922E-01,-8.6663292E-01,9.231912E-01,6.9091885E-02,-7.3987314E-01,3.6598749E-01
5.4100903E-01,-9.8413634E-01,1.1573147E+00,9.785962E-01,-1.0759442E+00,-2.5159909E-01,-1.1619679E+00,-6.241632E-01,6.3318943E-01
9.6970126E-01,1.0591977E-01,1.3879962E+00,1.0287348E+00,-3.8705854E-01,-4.2176428E-02,-1.0542679E+00,-5.329555E-01,4.6757246E-01
-8.1361517E-01,-1.089466E+00,-1.4150353E+00,-1.3797448E+00,9.4547765E-01,1.1407171E+00,-4.9776451E-01,-7.024194E-01,1.2972779E+00
9.226868E-01,-1.4527653E+00,-6.4266545E-01,-1.2760307E+00,4.6715844E-01,-1.1068526E+00,1.3308724E-01,5.4233658E-01,6.8316951E-01
6.9568688E-01,-1.674653E-01,-4.8275555E-01,1.4047806E+00,6.9183203E-01,-1.5019965E+00,-1.6808894E-02,1.2905852E+00,6.3491117E-01
-5.9839371E-01,2.7768095E-01,1.0612196E+00,1.0790471E+00,5.8652909E-01,-1.3583401E+00,2.3625131E-01,1.3096043E+00,7.1528738E-01
-9.6493618E-01,-1.422994E+00,1.0962863E+00,-8.6944577E-01,-5.2329083E-01,3.3111E-01,-2.9727936E-01,5.2211825E-01,8.3522131E-01
-7.8102596E-01,6.8515145E-01,-1.5706727E-01,-1.2277083E+00,1.5103949E+00,1.2051119E+00,-1.2418586E+00,7.7317631E-01,9.2388166E-01
-1.129158E+00,1.4033198E+00,-8.9172497E-01,-1.1345107E-01,1.1383679E+00,4.6746876E-01,8.2459791E-01,1.1469613E+00,1.0106791E+00
6.0272859E-01,-1.4810481E+00,1.3169321E+00,1.7466607E-01,2.4980361E-01,-3.7577986E-01,1.4519318E+00,1.6636029E-01,4.1848675E-01
